K,Time,ARI,AMI,algo,dataset,N,M,TrueK,id,index,distance,agg
2.0,4.648081540999996,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,wb_index,conventional,amin
30.0,4.646195311,0.12524609701082423,0.20239277686899387,kmeans,wdbcprognosis,569,27,2,45,xu_index,conventional,amin
4.0,4.709001448000002,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,45,elbow_11,euclidean,mean
4.0,4.708939164999997,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,45,elbow_22,euclidean,mean
4.0,4.708942169000004,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,45,elbow_12,euclidean,mean
4.0,4.708943162000004,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,45,elbow_21,euclidean,mean
9.0,4.708963976,0.2595654001765121,0.2542506721412421,kmeans,wdbcprognosis,569,27,2,45,elbow_33,euclidean,mean
2.0,4.762369420000006,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,calinski_harabasz,euclidean,mean
9.0,4.766007007000006,0.2595654001765121,0.2542506721412421,kmeans,wdbcprognosis,569,27,2,45,hartigan,euclidean,mean
2.0,4.7471158660000015,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,wb_index,euclidean,mean
30.0,4.749701375000008,0.120303254024936,0.19942765413733637,kmeans,wdbcprognosis,569,27,2,45,xu_index,euclidean,mean
14.0,4.708968637000005,0.19552026269856132,0.23127789757973516,kmeans,wdbcprognosis,569,27,2,45,elbow_11,euclidean,amin
18.0,4.708936731000001,0.14588033756760524,0.21493620617292863,kmeans,wdbcprognosis,569,27,2,45,elbow_22,euclidean,amin
18.0,4.708931178000007,0.14588033756760524,0.21493620617292863,kmeans,wdbcprognosis,569,27,2,45,elbow_12,euclidean,amin
14.0,4.7089274880000005,0.19552026269856132,0.23127789757973516,kmeans,wdbcprognosis,569,27,2,45,elbow_21,euclidean,amin
18.0,4.708929585000007,0.14588033756760524,0.21493620617292863,kmeans,wdbcprognosis,569,27,2,45,elbow_33,euclidean,amin
2.0,4.765639450999998,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,calinski_harabasz,euclidean,amax
6.0,4.769361879000002,0.3400700698342942,0.30439517665368626,kmeans,wdbcprognosis,569,27,2,45,hartigan,euclidean,amin
2.0,4.768042167000004,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,wb_index,euclidean,amin
30.0,4.769500017000006,0.120303254024936,0.19942765413733637,kmeans,wdbcprognosis,569,27,2,45,xu_index,euclidean,amin
2.0,10.824833614000006,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,45,silhouette,-,wss_min
7.0,4.450196821999995,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,45,elbow_11,conventional,mean
7.0,4.450147227999999,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,45,elbow_22,conventional,mean
3.0,4.450138647999992,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,45,elbow_12,conventional,mean
7.0,4.450130911999992,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,45,elbow_21,conventional,mean
5.0,4.450137767000001,0.34676232598977147,0.29958859584559705,rswap,wdbcprognosis,569,27,2,45,elbow_33,conventional,mean
2.0,4.512015786999996,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,calinski_harabasz,conventional,mean
22.0,4.510090257999998,0.10678314830272738,0.19247671961576582,rswap,wdbcprognosis,569,27,2,45,hartigan,conventional,mean
2.0,4.511521146,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,wb_index,conventional,mean
30.0,4.5121464630000006,0.07690935994878349,0.17627544748551274,rswap,wdbcprognosis,569,27,2,45,xu_index,conventional,mean
3.0,4.450159620999997,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,45,elbow_11,conventional,amin
4.0,4.450124885999998,0.6017188785904181,0.3984632811657589,rswap,wdbcprognosis,569,27,2,45,elbow_22,conventional,amin
3.0,4.450127245999994,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,45,elbow_12,conventional,amin
7.0,4.450129204999996,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,45,elbow_21,conventional,amin
5.0,4.450141627000001,0.34676232598977147,0.29958859584559705,rswap,wdbcprognosis,569,27,2,45,elbow_33,conventional,amin
2.0,4.511026898999994,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,calinski_harabasz,conventional,amax
20.0,4.512160928999997,0.11309370181121212,0.20030164612399884,rswap,wdbcprognosis,569,27,2,45,hartigan,conventional,amin
2.0,4.512505604000005,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,wb_index,conventional,amin
30.0,4.511414083999995,0.07690935994878349,0.17627544748551274,rswap,wdbcprognosis,569,27,2,45,xu_index,conventional,amin
6.0,4.595832803999997,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_11,euclidean,mean
6.0,4.595779262000001,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_22,euclidean,mean
5.0,4.595769469999993,0.3433133707081003,0.2979560497223748,rswap,wdbcprognosis,569,27,2,45,elbow_12,euclidean,mean
6.0,4.595771233000001,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_21,euclidean,mean
6.0,4.595784337999994,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_33,euclidean,mean
2.0,4.654255454000001,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,calinski_harabasz,euclidean,mean
8.0,4.655393469999993,0.22303789446271827,0.254092235959513,rswap,wdbcprognosis,569,27,2,45,hartigan,euclidean,mean
2.0,4.656933064999997,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,wb_index,euclidean,mean
30.0,4.657380790999994,0.07532109873589006,0.18331373403148674,rswap,wdbcprognosis,569,27,2,45,xu_index,euclidean,mean
28.0,4.595768952999997,0.07957691521532706,0.1793560538472812,rswap,wdbcprognosis,569,27,2,45,elbow_11,euclidean,amin
6.0,4.5957591470000025,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_22,euclidean,amin
22.0,4.595760202000001,0.09544088440224509,0.18821679207249584,rswap,wdbcprognosis,569,27,2,45,elbow_12,euclidean,amin
28.0,4.595761235999994,0.07957691521532706,0.1793560538472812,rswap,wdbcprognosis,569,27,2,45,elbow_21,euclidean,amin
6.0,4.5957644830000035,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,45,elbow_33,euclidean,amin
2.0,4.6585161319999955,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,calinski_harabasz,euclidean,amax
9.0,4.655913466000001,0.1825807588419467,0.23758508961828573,rswap,wdbcprognosis,569,27,2,45,hartigan,euclidean,amin
2.0,4.657054649000003,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,wb_index,euclidean,amin
30.0,4.657245231999994,0.07532109873589006,0.18331373403148674,rswap,wdbcprognosis,569,27,2,45,xu_index,euclidean,amin
2.0,10.49185369,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,45,silhouette,-,wss_min
26.0,4.381286672999998,0.1205073303509098,0.19619809675728886,kmeans,wdbcprognosis,569,27,2,5,elbow_11,conventional,mean
4.0,4.380510696999998,0.5996963664325403,0.3972897676241164,kmeans,wdbcprognosis,569,27,2,5,elbow_22,conventional,mean
9.0,4.380496476999994,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_12,conventional,mean
9.0,4.380492397999994,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_21,conventional,mean
9.0,4.380496892000004,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_33,conventional,mean
2.0,4.443311973,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,calinski_harabasz,conventional,mean
16.0,4.438624182999995,0.17162024215313673,0.22229888323191957,kmeans,wdbcprognosis,569,27,2,5,hartigan,conventional,mean
2.0,4.438590404999999,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,wb_index,conventional,mean
30.0,4.440348148999995,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,5,xu_index,conventional,mean
18.0,4.380497618999996,0.173465918656217,0.2228691018644649,kmeans,wdbcprognosis,569,27,2,5,elbow_11,conventional,amin
7.0,4.380484492000001,0.2677355572623041,0.26721802004000483,kmeans,wdbcprognosis,569,27,2,5,elbow_22,conventional,amin
18.0,4.380481926999998,0.173465918656217,0.2228691018644649,kmeans,wdbcprognosis,569,27,2,5,elbow_12,conventional,amin
18.0,4.380478822999997,0.173465918656217,0.2228691018644649,kmeans,wdbcprognosis,569,27,2,5,elbow_21,conventional,amin
5.0,4.380478594000003,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,5,elbow_33,conventional,amin
2.0,4.435331377000004,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,calinski_harabasz,conventional,amax
14.0,4.444360125999999,0.1704389076269931,0.2190275239409696,kmeans,wdbcprognosis,569,27,2,5,hartigan,conventional,amin
2.0,4.4324814639999985,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,wb_index,conventional,amin
30.0,4.432451246999996,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,5,xu_index,conventional,amin
9.0,4.5164820209999945,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_11,euclidean,mean
4.0,4.516432896999994,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,5,elbow_22,euclidean,mean
9.0,4.516421717,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_12,euclidean,mean
4.0,4.516420120999996,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,5,elbow_21,euclidean,mean
9.0,4.51642267199999,0.21122784982451565,0.24365883288689938,kmeans,wdbcprognosis,569,27,2,5,elbow_33,euclidean,mean
2.0,4.577305929999994,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,calinski_harabasz,euclidean,mean
5.0,4.576444531,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,5,hartigan,euclidean,mean
2.0,4.575732568999996,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,wb_index,euclidean,mean
30.0,4.576190337999996,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,5,xu_index,euclidean,mean
16.0,4.516438162999997,0.17162024215313673,0.22229888323191957,kmeans,wdbcprognosis,569,27,2,5,elbow_11,euclidean,amin
25.0,4.516417210999997,0.12620940802930525,0.20536840983421578,kmeans,wdbcprognosis,569,27,2,5,elbow_22,euclidean,amin
18.0,4.516441644999993,0.1583698080275295,0.2192367115308093,kmeans,wdbcprognosis,569,27,2,5,elbow_12,euclidean,amin
26.0,4.516416167999999,0.1205073303509098,0.19619809675728886,kmeans,wdbcprognosis,569,27,2,5,elbow_21,euclidean,amin
7.0,4.516424632999993,0.2677355572623041,0.26721802004000483,kmeans,wdbcprognosis,569,27,2,5,elbow_33,euclidean,amin
2.0,4.575740682999999,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,calinski_harabasz,euclidean,amax
7.0,4.575476165999994,0.2677355572623041,0.26721802004000483,kmeans,wdbcprognosis,569,27,2,5,hartigan,euclidean,amin
2.0,4.5758932079999965,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,wb_index,euclidean,amin
30.0,4.575500235999996,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,5,xu_index,euclidean,amin
2.0,10.661239420999998,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,5,silhouette,-,wss_min
3.0,4.894290550000001,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,5,elbow_11,conventional,mean
7.0,4.893338480000004,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,5,elbow_22,conventional,mean
3.0,4.893337508000002,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,5,elbow_12,conventional,mean
7.0,4.893315428000001,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,5,elbow_21,conventional,mean
5.0,4.893320856999999,0.34676232598977147,0.29958859584559705,rswap,wdbcprognosis,569,27,2,5,elbow_33,conventional,mean
2.0,4.957985244,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,calinski_harabasz,conventional,mean
18.0,4.957972982000001,0.10815412165964851,0.1947558500285556,rswap,wdbcprognosis,569,27,2,5,hartigan,conventional,mean
2.0,4.955847073999998,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,wb_index,conventional,mean
30.0,4.954125974,0.08017535417901683,0.18280739635799972,rswap,wdbcprognosis,569,27,2,5,xu_index,conventional,mean
26.0,4.893316317,0.08184135038888178,0.17935161802618815,rswap,wdbcprognosis,569,27,2,5,elbow_11,conventional,amin
4.0,4.893300848999999,0.6017188785904181,0.3984632811657589,rswap,wdbcprognosis,569,27,2,5,elbow_22,conventional,amin
26.0,4.893294225000005,0.08184135038888178,0.17935161802618815,rswap,wdbcprognosis,569,27,2,5,elbow_12,conventional,amin
26.0,4.893293776,0.08184135038888178,0.17935161802618815,rswap,wdbcprognosis,569,27,2,5,elbow_21,conventional,amin
5.0,4.8932945899999964,0.34676232598977147,0.29958859584559705,rswap,wdbcprognosis,569,27,2,5,elbow_33,conventional,amin
2.0,4.956600105999996,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,calinski_harabasz,conventional,amax
18.0,4.956194277000002,0.10815412165964851,0.1947558500285556,rswap,wdbcprognosis,569,27,2,5,hartigan,conventional,amin
2.0,4.9576172810000045,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,wb_index,conventional,amin
30.0,4.9574536800000075,0.08017535417901683,0.18280739635799972,rswap,wdbcprognosis,569,27,2,5,xu_index,conventional,amin
6.0,4.838294282999996,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,5,elbow_11,euclidean,mean
6.0,4.838232943000001,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,5,elbow_22,euclidean,mean
5.0,4.838228282999999,0.3438666222487179,0.2975888039006418,rswap,wdbcprognosis,569,27,2,5,elbow_12,euclidean,mean
6.0,4.838224949000001,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,5,elbow_21,euclidean,mean
6.0,4.838227692000004,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,5,elbow_33,euclidean,mean
2.0,4.905400563999997,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,calinski_harabasz,euclidean,mean
8.0,4.902519663999996,0.2205517392962061,0.25257931334859546,rswap,wdbcprognosis,569,27,2,5,hartigan,euclidean,mean
2.0,4.900516194000005,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,wb_index,euclidean,mean
30.0,4.902489693,0.08490184515635776,0.17977962129709157,rswap,wdbcprognosis,569,27,2,5,xu_index,euclidean,mean
22.0,4.838258291999999,0.08346542617891639,0.18464499087172515,rswap,wdbcprognosis,569,27,2,5,elbow_11,euclidean,amin
6.0,4.838228061999999,0.26174773640192395,0.25267106752526697,rswap,wdbcprognosis,569,27,2,5,elbow_22,euclidean,amin
28.0,4.8382457960000025,0.0837092203787722,0.1841647326446366,rswap,wdbcprognosis,569,27,2,5,elbow_12,euclidean,amin
29.0,4.838221856000004,0.07451363089563724,0.1746730865805698,rswap,wdbcprognosis,569,27,2,5,elbow_21,euclidean,amin
5.0,4.838219415999994,0.3438666222487179,0.2975888039006418,rswap,wdbcprognosis,569,27,2,5,elbow_33,euclidean,amin
2.0,4.901602144999998,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,calinski_harabasz,euclidean,amax
9.0,4.951242417000003,0.18370668249340907,0.2394879754963567,rswap,wdbcprognosis,569,27,2,5,hartigan,euclidean,amin
2.0,4.898734226000002,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,wb_index,euclidean,amin
30.0,4.901409536000003,0.08490184515635776,0.17977962129709157,rswap,wdbcprognosis,569,27,2,5,xu_index,euclidean,amin
2.0,11.764599369000003,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,5,silhouette,-,wss_min
13.0,3.9262434550000194,0.1859454442446006,0.23821873262049514,kmeans,wdbcprognosis,569,27,2,50,elbow_11,conventional,mean
4.0,3.922626990000026,0.5996963664325403,0.3972897676241164,kmeans,wdbcprognosis,569,27,2,50,elbow_22,conventional,mean
13.0,3.922607312000025,0.1859454442446006,0.23821873262049514,kmeans,wdbcprognosis,569,27,2,50,elbow_12,conventional,mean
11.0,3.922614830000043,0.21028505192923516,0.23914010510530503,kmeans,wdbcprognosis,569,27,2,50,elbow_21,conventional,mean
5.0,3.9226045200000215,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,50,elbow_33,conventional,mean
2.0,3.980251255000013,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,calinski_harabasz,conventional,mean
11.0,3.977971573000019,0.21028505192923516,0.23914010510530503,kmeans,wdbcprognosis,569,27,2,50,hartigan,conventional,mean
2.0,3.9779402470000207,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,wb_index,conventional,mean
30.0,3.9781258990000197,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,50,xu_index,conventional,mean
23.0,3.922618815000021,0.1399251365878444,0.20820895136275694,kmeans,wdbcprognosis,569,27,2,50,elbow_11,conventional,amin
5.0,3.92260375500004,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,50,elbow_22,conventional,amin
23.0,3.922600941000013,0.1399251365878444,0.20820895136275694,kmeans,wdbcprognosis,569,27,2,50,elbow_12,conventional,amin
23.0,3.9226031580000154,0.1399251365878444,0.20820895136275694,kmeans,wdbcprognosis,569,27,2,50,elbow_21,conventional,amin
5.0,3.9226009030000455,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,50,elbow_33,conventional,amin
2.0,3.97812917600001,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,calinski_harabasz,conventional,amax
13.0,3.9746818570000073,0.1859454442446006,0.23821873262049514,kmeans,wdbcprognosis,569,27,2,50,hartigan,conventional,amin
2.0,3.9753309470000033,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,wb_index,conventional,amin
30.0,3.9711149840000246,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,50,xu_index,conventional,amin
11.0,3.9590222309999774,0.2050151039174856,0.2384790104370235,kmeans,wdbcprognosis,569,27,2,50,elbow_11,euclidean,mean
4.0,3.958969255999989,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,50,elbow_22,euclidean,mean
4.0,3.958978227999978,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,50,elbow_12,euclidean,mean
11.0,3.958949407999995,0.2050151039174856,0.2384790104370235,kmeans,wdbcprognosis,569,27,2,50,elbow_21,euclidean,mean
9.0,3.958995652999988,0.2257288331162666,0.24337222494098526,kmeans,wdbcprognosis,569,27,2,50,elbow_33,euclidean,mean
2.0,4.010666547,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,calinski_harabasz,euclidean,mean
5.0,4.01113522,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,50,hartigan,euclidean,mean
2.0,4.0098727929999995,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,wb_index,euclidean,mean
30.0,4.011448707999989,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,50,xu_index,euclidean,mean
28.0,3.958962630000002,0.12145077042089746,0.19847252293483367,kmeans,wdbcprognosis,569,27,2,50,elbow_11,euclidean,amin
5.0,3.9589437009999813,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,50,elbow_22,euclidean,amin
5.0,3.9589398749999987,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,50,elbow_12,euclidean,amin
6.0,3.958941022999994,0.3394203444329675,0.30346851912670153,kmeans,wdbcprognosis,569,27,2,50,elbow_21,euclidean,amin
5.0,3.958945256999982,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,50,elbow_33,euclidean,amin
2.0,4.013335821999988,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,calinski_harabasz,euclidean,amax
6.0,4.010198381999999,0.3394203444329675,0.30346851912670153,kmeans,wdbcprognosis,569,27,2,50,hartigan,euclidean,amin
2.0,4.010698396999999,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,wb_index,euclidean,amin
30.0,4.007195628999966,0.11681877982489036,0.19621559558934462,kmeans,wdbcprognosis,569,27,2,50,xu_index,euclidean,amin
2.0,10.112040917000002,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,50,silhouette,-,wss_min
3.0,4.234629944999995,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,50,elbow_11,conventional,mean
7.0,4.234589999999997,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,50,elbow_22,conventional,mean
3.0,4.2345852420000085,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,50,elbow_12,conventional,mean
7.0,4.234581743999996,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,50,elbow_21,conventional,mean
5.0,4.234583063000031,0.34676232598977147,0.2995885958455971,rswap,wdbcprognosis,569,27,2,50,elbow_33,conventional,mean
2.0,4.272592333000006,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,calinski_harabasz,conventional,mean
19.0,4.289997540000002,0.11417792629562634,0.20110149761549218,rswap,wdbcprognosis,569,27,2,50,hartigan,conventional,mean
2.0,4.2914693680000084,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,wb_index,conventional,mean
30.0,4.29260412299999,0.07200638243199446,0.17576878389834855,rswap,wdbcprognosis,569,27,2,50,xu_index,conventional,mean
3.0,4.234587836999992,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,50,elbow_11,conventional,amin
4.0,4.234575946000007,0.6017188785904181,0.3984632811657589,rswap,wdbcprognosis,569,27,2,50,elbow_22,conventional,amin
3.0,4.234575460000002,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,50,elbow_12,conventional,amin
7.0,4.234570353999999,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,50,elbow_21,conventional,amin
5.0,4.234572082000028,0.34676232598977147,0.2995885958455971,rswap,wdbcprognosis,569,27,2,50,elbow_33,conventional,amin
2.0,4.291941855000005,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,calinski_harabasz,conventional,amax
16.0,4.293053463999996,0.12641278641648904,0.2003167280841007,rswap,wdbcprognosis,569,27,2,50,hartigan,conventional,amin
2.0,4.292311576000003,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,wb_index,conventional,amin
30.0,4.2889390590000005,0.07200638243199446,0.17576878389834855,rswap,wdbcprognosis,569,27,2,50,xu_index,conventional,amin
6.0,4.502649063999996,0.2639864705053235,0.25324376973250134,rswap,wdbcprognosis,569,27,2,50,elbow_11,euclidean,mean
6.0,4.502633836000001,0.2639864705053235,0.25324376973250134,rswap,wdbcprognosis,569,27,2,50,elbow_22,euclidean,mean
5.0,4.502626343000003,0.3410087246920487,0.2967937717266149,rswap,wdbcprognosis,569,27,2,50,elbow_12,euclidean,mean
6.0,4.502625456000004,0.2639864705053235,0.25324376973250134,rswap,wdbcprognosis,569,27,2,50,elbow_21,euclidean,mean
6.0,4.5026252849999935,0.2639864705053235,0.25324376973250134,rswap,wdbcprognosis,569,27,2,50,elbow_33,euclidean,mean
2.0,4.553595981000001,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,calinski_harabasz,euclidean,mean
8.0,4.554178705999988,0.2236244087868901,0.2542570248572159,rswap,wdbcprognosis,569,27,2,50,hartigan,euclidean,mean
2.0,4.621407122000022,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,wb_index,euclidean,mean
30.0,4.564049372999989,0.07200638243199446,0.17576878389834855,rswap,wdbcprognosis,569,27,2,50,xu_index,euclidean,mean
28.0,4.50268291399999,0.07550228188425506,0.1805473171675227,rswap,wdbcprognosis,569,27,2,50,elbow_11,euclidean,amin
6.0,4.502629775999992,0.2639864705053235,0.25324376973250134,rswap,wdbcprognosis,569,27,2,50,elbow_22,euclidean,amin
28.0,4.502626256000013,0.07550228188425506,0.1805473171675227,rswap,wdbcprognosis,569,27,2,50,elbow_12,euclidean,amin
28.0,4.502622975999998,0.07550228188425506,0.1805473171675227,rswap,wdbcprognosis,569,27,2,50,elbow_21,euclidean,amin
5.0,4.502625223999985,0.3410087246920487,0.2967937717266149,rswap,wdbcprognosis,569,27,2,50,elbow_33,euclidean,amin
2.0,4.552418748000008,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,calinski_harabasz,euclidean,amax
9.0,4.553552745000019,0.18710109259794638,0.2410346620507129,rswap,wdbcprognosis,569,27,2,50,hartigan,euclidean,amin
2.0,4.5562681590000125,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,wb_index,euclidean,amin
30.0,4.554829060000003,0.07200638243199446,0.17576878389834855,rswap,wdbcprognosis,569,27,2,50,xu_index,euclidean,amin
2.0,10.820435552999982,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,50,silhouette,-,wss_min
9.0,4.5359237250000035,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,elbow_11,conventional,mean
4.0,4.5357407660000035,0.5983572591878838,0.39614284610913997,kmeans,wdbcprognosis,569,27,2,55,elbow_22,conventional,mean
3.0,4.535732260999993,0.5714988705512272,0.4080034641964906,kmeans,wdbcprognosis,569,27,2,55,elbow_12,conventional,mean
9.0,4.535725479999996,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,elbow_21,conventional,mean
5.0,4.535729030999988,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,55,elbow_33,conventional,mean
2.0,4.5855057169999895,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,calinski_harabasz,conventional,mean
9.0,4.584667564,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,hartigan,conventional,mean
2.0,4.582355097999994,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,wb_index,conventional,mean
